category,impact,id,description,help,helpUrl,tags,html,target,failureSummary
warning,minor,image-redundant-alt,"Ensure image alternative is not repeated as text","Alternative text of images should not be repeated as text","https://dequeuniversity.com/rules/axe/4.10/image-redundant-alt?application=axeAPI","cat.text-alternatives;best-practice","<img src=\"https://ondemand.ddev.site/sites/default/files/pictures/chalker_alan_2022_600.jpg\" alt=\"Alan Chalker\" class=\"profile-photo rounded-custom\">",".discourse-participants-block > .people-grid-list > .people-grid-item.text-center:nth-child(3) > .people-grid-link[href=\"/community-persona/2037\"] > .people-grid-photo > .profile-photo.rounded-custom[alt=\"Alan Chalker\"]","Fix all of the following:\n  Element contains <img> element with alt text that duplicates existing text"
warning,minor,image-redundant-alt,"Ensure image alternative is not repeated as text","Alternative text of images should not be repeated as text","https://dequeuniversity.com/rules/axe/4.10/image-redundant-alt?application=axeAPI","cat.text-alternatives;best-practice","<img src=\"modules/custom/access/modules/cssn/images/profile.gif\" alt=\"Jeff Ohrstrom\" class=\"profile-photo rounded-custom\">",".people-grid-item.text-center:nth-child(4) > .people-grid-link[href=\"/community-persona/2281\"] > .people-grid-photo > .profile-photo.rounded-custom[alt=\"Jeff Ohrstrom\"]","Fix all of the following:\n  Element contains <img> element with alt text that duplicates existing text"
warning,minor,image-redundant-alt,"Ensure image alternative is not repeated as text","Alternative text of images should not be repeated as text","https://dequeuniversity.com/rules/axe/4.10/image-redundant-alt?application=axeAPI","cat.text-alternatives;best-practice","<img src=\"https://ondemand.ddev.site/sites/default/files/pictures/20230503anderson4-4K_cropped.jpg\" alt=\"Sean Anderson\" class=\"profile-photo rounded-custom\">",".people-grid-item.text-center:nth-child(5) > .people-grid-link[href=\"/community-persona/3465\"] > .people-grid-photo > .profile-photo.rounded-custom[alt=\"Sean Anderson\"]","Fix all of the following:\n  Element contains <img> element with alt text that duplicates existing text"
warning,minor,image-redundant-alt,"Ensure image alternative is not repeated as text","Alternative text of images should not be repeated as text","https://dequeuniversity.com/rules/axe/4.10/image-redundant-alt?application=axeAPI","cat.text-alternatives;best-practice","<img src=\"https://ondemand.ddev.site/sites/default/files/pictures/Moffat13csmall.jpg\" alt=\"Emily Moffat Sadeghi\" class=\"profile-photo rounded-custom\">",".people-grid-item.text-center:nth-child(6) > .people-grid-link[href=\"/community-persona/30939\"] > .people-grid-photo > .profile-photo.rounded-custom[alt=\"Emily Moffat Sadeghi\"]","Fix all of the following:\n  Element contains <img> element with alt text that duplicates existing text"
warning,minor,image-redundant-alt,"Ensure image alternative is not repeated as text","Alternative text of images should not be repeated as text","https://dequeuniversity.com/rules/axe/4.10/image-redundant-alt?application=axeAPI","cat.text-alternatives;best-practice","<img src=\"https://ondemand.ddev.site/sites/default/files/pictures/Media.jpeg\" alt=\"Aaron Janssen\" class=\"profile-photo rounded-custom\">",".people-grid-item.text-center:nth-child(7) > .people-grid-link[href=\"/community-persona/32973\"] > .people-grid-photo > .profile-photo.rounded-custom[alt=\"Aaron Janssen\"]","Fix all of the following:\n  Element contains <img> element with alt text that duplicates existing text"
warning,minor,image-redundant-alt,"Ensure image alternative is not repeated as text","Alternative text of images should not be repeated as text","https://dequeuniversity.com/rules/axe/4.10/image-redundant-alt?application=axeAPI","cat.text-alternatives;best-practice","<img src=\"https://ondemand.ddev.site/sites/default/files/pictures/profile_picture.jpeg\" alt=\"Amanda Black\" class=\"profile-photo rounded-custom\">",".discourse-participants-block > .people-grid-list > .people-grid-item.text-center:nth-child(8) > .people-grid-link[href=\"/community-persona/43365\"] > .people-grid-photo > .profile-photo.rounded-custom[alt=\"Amanda Black\"]","Fix all of the following:\n  Element contains <img> element with alt text that duplicates existing text"
warning,minor,image-redundant-alt,"Ensure image alternative is not repeated as text","Alternative text of images should not be repeated as text","https://dequeuniversity.com/rules/axe/4.10/image-redundant-alt?application=axeAPI","cat.text-alternatives;best-practice","<img src=\"https://ondemand.ddev.site/sites/default/files/pictures/new-headshot-mrobbert-cropped%202%20%281%29.jpeg\" alt=\"Mike Robbert\" class=\"profile-photo rounded-custom\">",".people-grid-item.text-center:nth-child(9) > .people-grid-link[href=\"/community-persona/48156\"] > .people-grid-photo > .profile-photo.rounded-custom[alt=\"Mike Robbert\"]","Fix all of the following:\n  Element contains <img> element with alt text that duplicates existing text"
warning,minor,image-redundant-alt,"Ensure image alternative is not repeated as text","Alternative text of images should not be repeated as text","https://dequeuniversity.com/rules/axe/4.10/image-redundant-alt?application=axeAPI","cat.text-alternatives;best-practice","<img src=\"modules/custom/access/modules/cssn/images/profile.gif\" alt=\"Bradley Paynter\" class=\"profile-photo rounded-custom\">","img[alt=\"Bradley Paynter\"]","Fix all of the following:\n  Element contains <img> element with alt text that duplicates existing text"
warning,minor,image-redundant-alt,"Ensure image alternative is not repeated as text","Alternative text of images should not be repeated as text","https://dequeuniversity.com/rules/axe/4.10/image-redundant-alt?application=axeAPI","cat.text-alternatives;best-practice","<img src=\"modules/custom/access/modules/cssn/images/profile.gif\" alt=\"Ashley Dederich\" class=\"profile-photo rounded-custom\">","img[alt=\"Ashley Dederich\"]","Fix all of the following:\n  Element contains <img> element with alt text that duplicates existing text"
warning,minor,image-redundant-alt,"Ensure image alternative is not repeated as text","Alternative text of images should not be repeated as text","https://dequeuniversity.com/rules/axe/4.10/image-redundant-alt?application=axeAPI","cat.text-alternatives;best-practice","<img src=\"modules/custom/access/modules/cssn/images/profile.gif\" alt=\"Anthony Lee\" class=\"profile-photo rounded-custom\">","img[alt=\"Anthony Lee\"]","Fix all of the following:\n  Element contains <img> element with alt text that duplicates existing text"
warning,minor,image-redundant-alt,"Ensure image alternative is not repeated as text","Alternative text of images should not be repeated as text","https://dequeuniversity.com/rules/axe/4.10/image-redundant-alt?application=axeAPI","cat.text-alternatives;best-practice","<img src=\"modules/custom/access/modules/cssn/images/profile.gif\" alt=\"Braeden Singleton\" class=\"profile-photo rounded-custom\">",".people-grid-item.text-center:nth-child(13) > .people-grid-link[href=\"/community-persona/61929\"] > .people-grid-photo > .profile-photo.rounded-custom[alt=\"Braeden Singleton\"]","Fix all of the following:\n  Element contains <img> element with alt text that duplicates existing text"
